performance_id,employee_id,review_period,manager_rating,performance_score,productivity_score,training_hours,promotion_eligible,bonus_percentage
PERF0002228,EMP01114,2025-H2,4,2.75,72,60,Yes,5
PERF0002229,EMP01115,2025-H1,5,3.25,85,40,Yes,0
PERF0002230,EMP01115,2025-H2,3,4.24,88,22,Yes,0
PERF0002231,EMP01116,2025-H1,5,2.6,60,4,No,10
PERF0002232,EMP01116,2025-H2,4,2.69,89,34,No,5
PERF0002233,EMP01117,2025-H1,3,4.42,88,40,No,12
PERF0002234,EMP01117,2025-H2,2,3.99,96,9,Yes,12
PERF0002235,EMP01118,2025-H1,5,4.04,79,2,No,10
PERF0002236,EMP01118,2025-H2,2,2.81,81,7,Yes,8
PERF0002237,EMP01119,2025-H1,2,4.73,68,23,No,12
PERF0002238,EMP01119,2025-H2,4,3.21,97,12,Yes,15
PERF0002239,EMP01120,2025-H1,3,4.36,70,55,No,0
PERF0002240,EMP01120,2025-H2,2,3.13,97,17,No,12
PERF0002241,EMP01121,2025-H1,2,3.83,60,59,Yes,10
PERF0002242,EMP01121,2025-H2,2,2.61,85,20,Yes,0
PERF0002243,EMP01122,2025-H1,2,4.08,99,46,No,15
PERF0002244,EMP01122,2025-H2,2,4.31,99,20,Yes,12
PERF0002245,EMP01123,2025-H1,2,3.24,94,8,Yes,10
PERF0002246,EMP01123,2025-H2,2,3.29,63,32,No,12
PERF0002247,EMP01124,2025-H1,5,4.68,70,38,No,12
PERF0002248,EMP01124,2025-H2,4,3.47,74,58,Yes,8
PERF0002249,EMP01125,2025-H1,4,4.68,86,31,No,5
PERF0002250,EMP01125,2025-H2,2,3.76,67,18,Yes,5
PERF0002251,EMP01126,2025-H1,2,4.43,63,17,No,12
PERF0002252,EMP01126,2025-H2,3,3.26,82,5,Yes,8
PERF0002253,EMP01127,2025-H1,2,4.01,68,28,No,10
PERF0002254,EMP01127,2025-H2,5,2.89,75,23,No,10
PERF0002255,EMP01128,2025-H1,5,3.05,94,9,Yes,12
PERF0002256,EMP01128,2025-H2,4,4.13,94,11,Yes,15
PERF0002257,EMP01129,2025-H1,4,3.4,77,24,No,10
PERF0002258,EMP01129,2025-H2,5,3.94,90,37,No,15
PERF0002259,EMP01130,2025-H1,2,3.92,69,35,Yes,5
PERF0002260,EMP01130,2025-H2,4,4.06,64,28,No,12
PERF0002261,EMP01131,2025-H1,3,3.84,99,9,No,12
PERF0002262,EMP01131,2025-H2,4,2.7,95,7,Yes,15
PERF0002263,EMP01132,2025-H1,3,3.41,81,41,Yes,0
PERF0002264,EMP01132,2025-H2,5,4.21,90,45,No,12
PERF0002265,EMP01133,2025-H1,5,3.14,95,31,No,10
PERF0002266,EMP01133,2025-H2,5,4.09,68,54,No,15
PERF0002267,EMP01134,2025-H1,3,2.61,80,29,No,12
PERF0002268,EMP01134,2025-H2,3,4.74,62,18,Yes,12
PERF0002269,EMP01135,2025-H1,3,3.4,91,43,Yes,15
PERF0002270,EMP01135,2025-H2,2,4.65,89,60,No,12
PERF0002271,EMP01136,2025-H1,5,4.22,64,41,No,5
PERF0002272,EMP01136,2025-H2,3,4.94,72,12,Yes,10
PERF0002273,EMP01137,2025-H1,3,4.86,87,11,Yes,10
PERF0002274,EMP01137,2025-H2,4,4.96,94,39,Yes,5
PERF0002275,EMP01138,2025-H1,5,4.19,75,52,No,8
PERF0002276,EMP01138,2025-H2,4,4.02,75,42,No,15
PERF0002277,EMP01139,2025-H1,2,3.64,69,44,No,5
PERF0002278,EMP01139,2025-H2,5,4.41,74,39,No,0
PERF0002279,EMP01140,2025-H1,2,3.29,93,25,No,10
PERF0002280,EMP01140,2025-H2,5,3.32,85,58,No,15
PERF0002281,EMP01141,2025-H1,2,2.58,83,53,No,5
PERF0002282,EMP01141,2025-H2,3,3.58,92,42,No,12
PERF0002283,EMP01142,2025-H1,3,2.57,88,3,Yes,5
PERF0002284,EMP01142,2025-H2,2,4.06,77,38,No,15
PERF0002285,EMP01143,2025-H1,5,4.36,71,53,No,5
PERF0002286,EMP01143,2025-H2,3,4.83,100,26,Yes,12
PERF0002287,EMP01144,2025-H1,4,2.65,86,27,Yes,12
PERF0002288,EMP01144,2025-H2,4,4.84,82,27,No,0
PERF0002289,EMP01145,2025-H1,4,3.56,73,33,No,0
PERF0002290,EMP01145,2025-H2,3,3.5,87,39,Yes,10
PERF0002291,EMP01146,2025-H1,3,3.12,79,54,No,15
PERF0002292,EMP01146,2025-H2,5,4.94,77,35,Yes,8
PERF0002293,EMP01147,2025-H1,4,2.71,60,30,No,0
PERF0002294,EMP01147,2025-H2,3,3.46,88,51,No,12
PERF0002295,EMP01148,2025-H1,3,3.31,70,54,No,5
PERF0002296,EMP01148,2025-H2,5,4.9,90,2,No,5
PERF0002297,EMP01149,2025-H1,4,4.58,65,21,Yes,0
PERF0002298,EMP01149,2025-H2,3,4.1,71,16,Yes,0
PERF0002299,EMP01150,2025-H1,3,2.57,67,18,Yes,15
PERF0002300,EMP01150,2025-H2,4,3.01,78,59,Yes,10
PERF0002301,EMP01151,2025-H1,5,4.34,76,0,Yes,15
PERF0002302,EMP01151,2025-H2,4,2.73,92,17,No,0
PERF0002303,EMP01152,2025-H1,3,2.8,78,40,No,10
PERF0002304,EMP01152,2025-H2,4,4.58,86,44,No,15
PERF0002305,EMP01153,2025-H1,3,4.16,86,22,No,15
PERF0002306,EMP01153,2025-H2,2,4.82,70,14,No,10
PERF0002307,EMP01154,2025-H1,4,2.74,88,8,No,5
PERF0002308,EMP01154,2025-H2,4,3.74,76,54,No,5
PERF0002309,EMP01155,2025-H1,2,4.48,86,24,No,5
PERF0002310,EMP01155,2025-H2,2,3.8,90,40,No,12
PERF0002311,EMP01156,2025-H1,4,3.8,72,33,No,8
PERF0002312,EMP01156,2025-H2,2,2.62,61,37,No,0
PERF0002313,EMP01157,2025-H1,2,3.42,69,37,Yes,0
PERF0002314,EMP01157,2025-H2,3,4.02,72,40,Yes,0
PERF0002315,EMP01158,2025-H1,5,3.66,97,24,No,15
PERF0002316,EMP01158,2025-H2,4,4.04,62,2,Yes,10
PERF0002317,EMP01159,2025-H1,5,3.61,96,24,No,10
PERF0002318,EMP01159,2025-H2,5,4.99,81,11,No,15
PERF0002319,EMP01160,2025-H1,4,2.91,72,25,Yes,0
PERF0002320,EMP01160,2025-H2,5,2.58,99,54,No,0
PERF0002321,EMP01161,2025-H1,4,3.77,74,52,Yes,5
PERF0002322,EMP01161,2025-H2,4,2.93,89,17,No,0
PERF0002323,EMP01162,2025-H1,5,3.39,93,54,Yes,5
PERF0002324,EMP01162,2025-H2,5,4.51,85,20,No,12
PERF0002325,EMP01163,2025-H1,4,2.69,79,37,Yes,8
PERF0002326,EMP01163,2025-H2,3,3.55,88,58,Yes,0
PERF0002327,EMP01164,2025-H1,2,4.54,85,28,No,5
PERF0002328,EMP01164,2025-H2,4,4.2,84,17,Yes,12
PERF0002329,EMP01165,2025-H1,3,4.9,97,36,No,12
PERF0002330,EMP01165,2025-H2,2,3.77,90,11,No,12
PERF0002331,EMP01166,2025-H1,5,4.63,75,42,Yes,12
PERF0002332,EMP01166,2025-H2,4,4.63,99,2,No,0
PERF0002333,EMP01167,2025-H1,3,4.98,100,38,Yes,12
PERF0002334,EMP01167,2025-H2,2,3.28,94,15,No,12
PERF0002335,EMP01168,2025-H1,4,3.66,88,8,No,0
PERF0002336,EMP01168,2025-H2,4,3.8,79,51,Yes,8
PERF0002337,EMP01169,2025-H1,3,4.94,83,51,No,8
PERF0002338,EMP01169,2025-H2,2,2.68,67,28,Yes,5
PERF0002339,EMP01170,2025-H1,4,4.01,93,25,Yes,0
PERF0002340,EMP01170,2025-H2,2,4.18,86,45,No,12
PERF0002341,EMP01171,2025-H1,3,2.57,91,57,No,8
PERF0002342,EMP01171,2025-H2,5,3.09,98,30,No,5
PERF0002343,EMP01172,2025-H1,3,3.49,99,51,Yes,12
PERF0002344,EMP01172,2025-H2,3,3.74,69,41,No,5
PERF0002345,EMP01173,2025-H1,5,3.96,85,15,No,8
PERF0002346,EMP01173,2025-H2,3,4.58,78,54,Yes,8
PERF0002347,EMP01174,2025-H1,3,4.31,61,11,No,10
PERF0002348,EMP01174,2025-H2,2,3.93,99,11,Yes,8
PERF0002349,EMP01175,2025-H1,4,4.41,97,58,No,10
PERF0002350,EMP01175,2025-H2,3,4.5,80,37,No,15
PERF0002351,EMP01176,2025-H1,3,2.99,96,53,Yes,8
PERF0002352,EMP01176,2025-H2,5,2.99,76,19,No,0
PERF0002353,EMP01177,2025-H1,4,2.58,64,35,No,12
PERF0002354,EMP01177,2025-H2,5,3.4,93,37,Yes,12
PERF0002355,EMP01178,2025-H1,4,2.73,92,28,Yes,12
PERF0002356,EMP01178,2025-H2,5,4.81,85,57,Yes,8
PERF0002357,EMP01179,2025-H1,5,3.57,63,43,No,12
PERF0002358,EMP01179,2025-H2,2,3.52,73,20,Yes,12
PERF0002359,EMP01180,2025-H1,3,2.78,70,18,Yes,5
PERF0002360,EMP01180,2025-H2,3,4.42,66,36,Yes,0
PERF0002361,EMP01181,2025-H1,4,4.22,67,18,Yes,0
PERF0002362,EMP01181,2025-H2,2,3.54,65,22,No,10
PERF0002363,EMP01182,2025-H1,5,2.92,95,16,Yes,15
PERF0002364,EMP01182,2025-H2,4,4.64,84,58,Yes,15
PERF0002365,EMP01183,2025-H1,4,2.59,62,25,No,15
PERF0002366,EMP01183,2025-H2,3,4.54,71,53,Yes,15
PERF0002367,EMP01184,2025-H1,3,3.67,70,27,No,12
PERF0002368,EMP01184,2025-H2,2,4.28,83,33,Yes,12
PERF0002369,EMP01185,2025-H1,5,4.22,82,5,No,15
PERF0002370,EMP01185,2025-H2,5,2.95,70,25,Yes,15
PERF0002371,EMP01186,2025-H1,4,3.7,66,51,No,15
PERF0002372,EMP01186,2025-H2,2,4.21,97,27,Yes,5
PERF0002373,EMP01187,2025-H1,4,4.4,65,18,No,12
PERF0002374,EMP01187,2025-H2,3,3.93,94,8,No,12
PERF0002375,EMP01188,2025-H1,3,3.84,64,57,Yes,5
PERF0002376,EMP01188,2025-H2,4,2.62,97,33,Yes,0
PERF0002377,EMP01189,2025-H1,2,2.75,71,23,No,0
PERF0002378,EMP01189,2025-H2,5,4.82,84,48,No,15
PERF0002379,EMP01190,2025-H1,2,3.54,88,20,No,5
PERF0002380,EMP01190,2025-H2,4,4.56,91,33,Yes,15
PERF0002381,EMP01191,2025-H1,2,4.26,89,27,Yes,0
PERF0002382,EMP01191,2025-H2,5,3.67,94,48,No,15
PERF0002383,EMP01192,2025-H1,5,3.75,85,22,No,10
PERF0002384,EMP01192,2025-H2,3,3.57,91,37,No,0
PERF0002385,EMP01193,2025-H1,3,3.76,69,12,No,8
PERF0002386,EMP01193,2025-H2,5,4.27,95,41,Yes,8
PERF0002387,EMP01194,2025-H1,4,3.54,85,2,No,5
PERF0002388,EMP01194,2025-H2,5,4.2,79,17,No,8
PERF0002389,EMP01195,2025-H1,2,4.64,93,44,No,12
PERF0002390,EMP01195,2025-H2,2,3.98,61,51,No,12
PERF0002391,EMP01196,2025-H1,3,4.58,89,21,No,0
PERF0002392,EMP01196,2025-H2,4,3.4,68,41,Yes,10
PERF0002393,EMP01197,2025-H1,5,4.29,64,44,No,5
PERF0002394,EMP01197,2025-H2,5,3.55,81,50,No,10
PERF0002395,EMP01198,2025-H1,3,4.31,86,11,No,10
PERF0002396,EMP01198,2025-H2,2,3.64,73,43,Yes,5
PERF0002397,EMP01199,2025-H1,2,4.15,62,25,No,12
PERF0002398,EMP01199,2025-H2,3,3.38,60,50,No,5
PERF0002399,EMP01200,2025-H1,5,2.53,95,10,Yes,15
PERF0002400,EMP01200,2025-H2,2,2.51,95,8,No,12
PERF0002401,EMP01201,2025-H1,3,3.77,66,20,Yes,5
PERF0002402,EMP01201,2025-H2,2,3.83,60,38,Yes,5
PERF0002403,EMP01202,2025-H1,4,3.06,63,6,No,8
PERF0002404,EMP01202,2025-H2,5,4.01,66,51,No,0
PERF0002405,EMP01203,2025-H1,5,2.97,88,4,No,8
PERF0002406,EMP01203,2025-H2,3,3.09,99,24,Yes,15
PERF0002407,EMP01204,2025-H1,2,2.85,63,18,No,5
PERF0002408,EMP01204,2025-H2,2,3.94,97,0,No,5
PERF0002409,EMP01205,2025-H1,3,3.49,88,31,No,8
PERF0002410,EMP01205,2025-H2,4,3.09,76,58,Yes,15
PERF0002411,EMP01206,2025-H1,2,2.75,87,55,Yes,10
PERF0002412,EMP01206,2025-H2,4,3.45,64,0,Yes,8
PERF0002413,EMP01207,2025-H1,2,3.71,83,46,Yes,12
PERF0002414,EMP01207,2025-H2,2,4.34,87,57,No,0
PERF0002415,EMP01208,2025-H1,3,4.57,62,60,Yes,8
PERF0002416,EMP01208,2025-H2,5,3.25,74,49,Yes,5
PERF0002417,EMP01209,2025-H1,5,4.3,69,13,Yes,12
PERF0002418,EMP01209,2025-H2,4,2.88,65,58,Yes,0
PERF0002419,EMP01210,2025-H1,4,4.41,71,40,Yes,10
PERF0002420,EMP01210,2025-H2,3,4.22,70,28,No,10
PERF0002421,EMP01211,2025-H1,4,4.31,81,25,Yes,0
PERF0002422,EMP01211,2025-H2,4,2.95,74,15,Yes,15
PERF0002423,EMP01212,2025-H1,2,3.52,100,12,Yes,12
PERF0002424,EMP01212,2025-H2,3,4.12,87,52,Yes,5
PERF0002425,EMP01213,2025-H1,3,3.32,62,9,Yes,10
PERF0002426,EMP01213,2025-H2,3,3.63,61,50,No,5
PERF0002427,EMP01214,2025-H1,3,3.68,66,31,Yes,10
PERF0002428,EMP01214,2025-H2,5,3.1,61,25,Yes,5
PERF0002429,EMP01215,2025-H1,3,4.66,79,38,No,15
PERF0002430,EMP01215,2025-H2,3,2.56,91,57,Yes,8
PERF0002431,EMP01216,2025-H1,3,4.48,76,10,Yes,10
PERF0002432,EMP01216,2025-H2,2,4.38,62,50,No,8
PERF0002433,EMP01217,2025-H1,3,3.71,88,8,Yes,8
PERF0002434,EMP01217,2025-H2,4,4.94,66,15,Yes,15
PERF0002435,EMP01218,2025-H1,4,3.9,96,19,No,5
PERF0002436,EMP01218,2025-H2,5,4.58,83,49,No,10
PERF0002437,EMP01219,2025-H1,2,3.36,86,13,No,5
PERF0002438,EMP01219,2025-H2,2,2.97,80,47,No,12
PERF0002439,EMP01220,2025-H1,2,3.18,81,12,Yes,12
PERF0002440,EMP01220,2025-H2,4,4.2,75,22,No,12
PERF0002441,EMP01221,2025-H1,5,4.63,62,43,Yes,8
PERF0002442,EMP01221,2025-H2,5,4.16,73,13,No,10
PERF0002443,EMP01222,2025-H1,2,3.12,66,41,Yes,10
PERF0002444,EMP01222,2025-H2,5,3.06,86,9,No,12
PERF0002445,EMP01223,2025-H1,4,4.22,77,51,Yes,0
PERF0002446,EMP01223,2025-H2,3,3.85,63,44,Yes,8
PERF0002447,EMP01224,2025-H1,5,4.6,61,44,No,0
PERF0002448,EMP01224,2025-H2,3,2.58,98,31,Yes,0
PERF0002449,EMP01225,2025-H1,3,3.96,90,13,No,0
PERF0002450,EMP01225,2025-H2,3,3.77,61,37,No,10
PERF0002451,EMP01226,2025-H1,2,4.82,82,24,Yes,12
PERF0002452,EMP01226,2025-H2,2,4.79,63,53,Yes,15
PERF0002453,EMP01227,2025-H1,2,2.77,92,28,Yes,0
PERF0002454,EMP01227,2025-H2,4,3.93,84,17,Yes,8
PERF0002455,EMP01228,2025-H1,2,3.93,92,46,No,15
PERF0002456,EMP01228,2025-H2,4,3.28,82,60,No,5
PERF0002457,EMP01229,2025-H1,5,3.05,100,25,No,8
PERF0002458,EMP01229,2025-H2,3,4.14,71,20,Yes,5
PERF0002459,EMP01230,2025-H1,5,4.61,100,4,No,5
PERF0002460,EMP01230,2025-H2,2,2.62,90,11,Yes,8
PERF0002461,EMP01231,2025-H1,3,2.96,60,40,No,0
PERF0002462,EMP01231,2025-H2,3,4.71,90,22,No,10
PERF0002463,EMP01232,2025-H1,3,4.87,73,53,Yes,12
PERF0002464,EMP01232,2025-H2,3,3.46,91,16,Yes,5
PERF0002465,EMP01233,2025-H1,4,3.27,74,43,Yes,0
PERF0002466,EMP01233,2025-H2,5,2.8,60,4,Yes,12
PERF0002467,EMP01234,2025-H1,2,3.19,87,29,No,5
PERF0002468,EMP01234,2025-H2,4,4.69,74,12,No,15
PERF0002469,EMP01235,2025-H1,5,4.35,91,49,No,10
PERF0002470,EMP01235,2025-H2,5,3.9,62,32,Yes,5
PERF0002471,EMP01236,2025-H1,4,4.51,97,38,Yes,5
PERF0002472,EMP01236,2025-H2,2,4.32,67,0,No,15
PERF0002473,EMP01237,2025-H1,5,3.94,66,51,Yes,12
PERF0002474,EMP01237,2025-H2,2,4.83,92,32,No,8
PERF0002475,EMP01238,2025-H1,3,3.51,86,33,No,15
PERF0002476,EMP01238,2025-H2,5,3.65,82,34,Yes,15
PERF0002477,EMP01239,2025-H1,5,2.88,72,2,No,0
PERF0002478,EMP01239,2025-H2,2,3.73,99,45,No,15
PERF0002479,EMP01240,2025-H1,4,4.04,69,3,No,12
PERF0002480,EMP01240,2025-H2,2,4.16,96,2,No,0
PERF0002481,EMP01241,2025-H1,2,2.99,98,51,Yes,12
PERF0002482,EMP01241,2025-H2,4,3.33,62,29,Yes,12
PERF0002483,EMP01242,2025-H1,2,4.1,79,35,No,15
PERF0002484,EMP01242,2025-H2,2,4.25,81,57,No,15
PERF0002485,EMP01243,2025-H1,5,4.66,74,44,No,8
PERF0002486,EMP01243,2025-H2,3,3.45,100,48,Yes,10
PERF0002487,EMP01244,2025-H1,5,3.31,73,9,Yes,15
PERF0002488,EMP01244,2025-H2,5,3.77,87,38,Yes,15
PERF0002489,EMP01245,2025-H1,3,4.28,99,48,No,12
PERF0002490,EMP01245,2025-H2,4,4.41,74,13,No,15
PERF0002491,EMP01246,2025-H1,3,3.8,60,52,Yes,5
PERF0002492,EMP01246,2025-H2,5,2.92,68,9,Yes,0
PERF0002493,EMP01247,2025-H1,3,2.98,84,60,No,12
PERF0002494,EMP01247,2025-H2,5,4.22,76,50,Yes,5
PERF0002495,EMP01248,2025-H1,3,3.23,80,18,Yes,8
PERF0002496,EMP01248,2025-H2,5,4.36,77,30,Yes,12
PERF0002497,EMP01249,2025-H1,3,3.24,98,56,No,15
PERF0002498,EMP01249,2025-H2,2,2.61,90,16,No,5
PERF0002499,EMP01250,2025-H1,3,2.5,66,2,Yes,10
PERF0002500,EMP01250,2025-H2,2,3.73,65,59,No,8
PERF0002501,EMP01251,2025-H1,3,3.15,77,20,No,0
PERF0002502,EMP01251,2025-H2,4,4.76,63,8,Yes,5
PERF0002503,EMP01252,2025-H1,2,2.97,88,41,Yes,12
PERF0002504,EMP01252,2025-H2,2,3.05,100,42,Yes,10
PERF0002505,EMP01253,2025-H1,4,3.3,99,3,No,5
PERF0002506,EMP01253,2025-H2,5,3.57,83,53,Yes,12
PERF0002507,EMP01254,2025-H1,3,4.66,92,11,No,0
PERF0002508,EMP01254,2025-H2,3,2.91,62,58,Yes,10
PERF0002509,EMP01255,2025-H1,5,4.42,72,58,No,8
PERF0002510,EMP01255,2025-H2,3,3.32,65,60,No,12
PERF0002511,EMP01256,2025-H1,3,3.88,87,27,No,10
PERF0002512,EMP01256,2025-H2,5,4.15,85,35,Yes,5
PERF0002513,EMP01257,2025-H1,3,4.49,95,24,Yes,12
PERF0002514,EMP01257,2025-H2,2,3.94,61,59,Yes,0
PERF0002515,EMP01258,2025-H1,5,4.28,92,15,No,15
PERF0002516,EMP01258,2025-H2,3,2.81,99,49,Yes,10
PERF0002517,EMP01259,2025-H1,4,3.04,80,36,Yes,12
PERF0002518,EMP01259,2025-H2,4,2.68,80,41,No,5
PERF0002519,EMP01260,2025-H1,5,4.52,97,45,No,15
PERF0002520,EMP01260,2025-H2,3,3.98,80,43,Yes,8
PERF0002521,EMP01261,2025-H1,5,4.9,78,23,No,5
PERF0002522,EMP01261,2025-H2,4,4.15,78,29,Yes,8
PERF0002523,EMP01262,2025-H1,5,4.54,93,14,Yes,0
PERF0002524,EMP01262,2025-H2,3,4.51,73,41,No,15
PERF0002525,EMP01263,2025-H1,5,2.99,97,14,Yes,12
PERF0002526,EMP01263,2025-H2,5,4.47,99,21,Yes,0
PERF0002527,EMP01264,2025-H1,4,2.83,84,39,No,8
PERF0002528,EMP01264,2025-H2,5,3.52,99,56,No,8
PERF0002529,EMP01265,2025-H1,4,3.15,71,17,No,8
PERF0002530,EMP01265,2025-H2,3,2.82,81,6,No,0
PERF0002531,EMP01266,2025-H1,4,4.84,84,14,No,10
PERF0002532,EMP01266,2025-H2,2,4.77,92,10,No,12
PERF0002533,EMP01267,2025-H1,3,4.61,81,37,Yes,10
PERF0002534,EMP01267,2025-H2,2,2.62,83,43,Yes,15
PERF0002535,EMP01268,2025-H1,2,4.66,61,12,Yes,15
PERF0002536,EMP01268,2025-H2,5,3.34,66,5,Yes,5
PERF0002537,EMP01269,2025-H1,4,4.33,95,30,Yes,10
PERF0002538,EMP01269,2025-H2,2,4.97,89,59,No,12
PERF0002539,EMP01270,2025-H1,4,4.09,60,49,No,0
PERF0002540,EMP01270,2025-H2,5,2.86,96,35,Yes,12
PERF0002541,EMP01271,2025-H1,2,3.6,94,36,No,10
PERF0002542,EMP01271,2025-H2,2,3.61,99,46,No,8
PERF0002543,EMP01272,2025-H1,4,3.48,86,21,Yes,12
PERF0002544,EMP01272,2025-H2,4,4.04,74,29,No,12
PERF0002545,EMP01273,2025-H1,4,4.93,88,2,No,0
PERF0002546,EMP01273,2025-H2,3,4.36,60,13,Yes,8
PERF0002547,EMP01274,2025-H1,3,2.53,93,46,Yes,15
PERF0002548,EMP01274,2025-H2,2,4.04,89,2,Yes,15
PERF0002549,EMP01275,2025-H1,2,2.88,87,49,No,12
PERF0002550,EMP01275,2025-H2,3,2.74,82,43,Yes,12
PERF0002551,EMP01276,2025-H1,3,4.25,82,52,No,5
PERF0002552,EMP01276,2025-H2,5,4.92,72,26,Yes,0
PERF0002553,EMP01277,2025-H1,4,3.93,71,39,Yes,8
PERF0002554,EMP01277,2025-H2,4,4.11,85,44,Yes,15
PERF0002555,EMP01278,2025-H1,3,4.39,100,32,Yes,8
PERF0002556,EMP01278,2025-H2,2,3.75,72,52,Yes,0
PERF0002557,EMP01279,2025-H1,3,4.65,71,33,No,10
PERF0002558,EMP01279,2025-H2,5,2.9,94,8,Yes,15
PERF0002559,EMP01280,2025-H1,5,3.23,95,48,Yes,15
PERF0002560,EMP01280,2025-H2,3,4.69,93,40,Yes,0
PERF0002561,EMP01281,2025-H1,2,2.59,92,32,No,8
PERF0002562,EMP01281,2025-H2,2,3.16,62,0,Yes,10
PERF0002563,EMP01282,2025-H1,3,2.62,82,53,Yes,0
PERF0002564,EMP01282,2025-H2,3,2.72,61,37,No,0
PERF0002565,EMP01283,2025-H1,2,4.14,81,10,Yes,8
PERF0002566,EMP01283,2025-H2,4,4.33,70,31,Yes,12
PERF0002567,EMP01284,2025-H1,2,4.89,91,51,No,0
PERF0002568,EMP01284,2025-H2,4,4.52,72,25,Yes,8
PERF0002569,EMP01285,2025-H1,2,3.2,66,44,Yes,8
PERF0002570,EMP01285,2025-H2,5,2.89,98,56,No,12
PERF0002571,EMP01286,2025-H1,4,4.48,80,9,Yes,0
PERF0002572,EMP01286,2025-H2,2,2.71,98,29,Yes,5
PERF0002573,EMP01287,2025-H1,3,3.1,67,57,No,5
PERF0002574,EMP01287,2025-H2,2,2.99,90,51,No,10
PERF0002575,EMP01288,2025-H1,5,2.94,80,15,No,15
PERF0002576,EMP01288,2025-H2,5,4.3,60,46,Yes,8
PERF0002577,EMP01289,2025-H1,2,4.74,94,14,Yes,5
PERF0002578,EMP01289,2025-H2,3,2.53,66,59,No,15
PERF0002579,EMP01290,2025-H1,2,2.76,81,39,No,15
PERF0002580,EMP01290,2025-H2,5,4.28,78,13,Yes,15
PERF0002581,EMP01291,2025-H1,2,2.57,69,20,Yes,12
PERF0002582,EMP01291,2025-H2,3,2.86,75,50,Yes,15
PERF0002583,EMP01292,2025-H1,4,4.8,93,15,No,15
PERF0002584,EMP01292,2025-H2,4,4.51,88,60,Yes,0
PERF0002585,EMP01293,2025-H1,2,2.67,80,16,No,10
PERF0002586,EMP01293,2025-H2,3,3.43,89,56,Yes,8
PERF0002587,EMP01294,2025-H1,5,4.23,81,29,No,12
PERF0002588,EMP01294,2025-H2,4,3.21,73,30,Yes,5
PERF0002589,EMP01295,2025-H1,4,4.9,89,11,Yes,0
PERF0002590,EMP01295,2025-H2,5,4.52,79,44,Yes,5
PERF0002591,EMP01296,2025-H1,4,4.45,67,53,Yes,10
PERF0002592,EMP01296,2025-H2,3,2.66,95,51,Yes,5
PERF0002593,EMP01297,2025-H1,3,4.57,99,50,Yes,12
PERF0002594,EMP01297,2025-H2,2,4.23,66,7,No,5
PERF0002595,EMP01298,2025-H1,2,2.52,63,41,No,10
PERF0002596,EMP01298,2025-H2,2,3.89,80,33,No,10
PERF0002597,EMP01299,2025-H1,3,2.75,80,30,No,15
PERF0002598,EMP01299,2025-H2,2,4.49,60,47,Yes,5
PERF0002599,EMP01300,2025-H1,5,4.82,98,6,No,5
PERF0002600,EMP01300,2025-H2,2,3.08,67,14,No,5
PERF0002601,EMP01301,2025-H1,5,2.65,100,58,No,15
PERF0002602,EMP01301,2025-H2,4,3.42,62,30,No,10
PERF0002603,EMP01302,2025-H1,2,4.6,90,18,No,10
PERF0002604,EMP01302,2025-H2,2,4.29,74,60,No,8
PERF0002605,EMP01303,2025-H1,3,3.23,67,43,No,8
PERF0002606,EMP01303,2025-H2,4,3.03,60,33,Yes,8
PERF0002607,EMP01304,2025-H1,4,4.42,60,42,Yes,0
PERF0002608,EMP01304,2025-H2,3,4.07,66,10,No,10
PERF0002609,EMP01305,2025-H1,2,3.72,86,1,No,10
PERF0002610,EMP01305,2025-H2,5,4.39,100,17,Yes,12
PERF0002611,EMP01306,2025-H1,5,3.23,65,36,No,0
PERF0002612,EMP01306,2025-H2,3,4.99,81,14,Yes,15
PERF0002613,EMP01307,2025-H1,2,4.11,76,15,Yes,12
PERF0002614,EMP01307,2025-H2,4,3.46,93,58,Yes,8
PERF0002615,EMP01308,2025-H1,5,3.83,61,9,No,15
PERF0002616,EMP01308,2025-H2,3,4.11,65,34,No,10
PERF0002617,EMP01309,2025-H1,5,4.59,95,58,No,12
PERF0002618,EMP01309,2025-H2,2,3.12,79,15,Yes,10
PERF0002619,EMP01310,2025-H1,2,2.79,88,26,No,8
PERF0002620,EMP01310,2025-H2,2,3.26,94,35,No,10
PERF0002621,EMP01311,2025-H1,5,4.3,71,40,No,8
PERF0002622,EMP01311,2025-H2,3,4.19,79,28,Yes,8
PERF0002623,EMP01312,2025-H1,2,3.7,85,34,No,8
PERF0002624,EMP01312,2025-H2,5,3.19,99,4,No,0
PERF0002625,EMP01313,2025-H1,4,3.49,97,15,No,10
PERF0002626,EMP01313,2025-H2,4,3.93,60,40,No,0
PERF0002627,EMP01314,2025-H1,3,3.49,66,26,No,15
PERF0002628,EMP01314,2025-H2,4,3.1,89,27,No,5
PERF0002629,EMP01315,2025-H1,4,2.62,88,8,No,0
PERF0002630,EMP01315,2025-H2,4,3.61,64,30,No,0
PERF0002631,EMP01316,2025-H1,2,2.71,70,9,Yes,0
PERF0002632,EMP01316,2025-H2,5,2.73,90,14,Yes,8
PERF0002633,EMP01317,2025-H1,5,3.68,64,42,No,0
PERF0002634,EMP01317,2025-H2,5,2.79,79,17,No,12
PERF0002635,EMP01318,2025-H1,5,4.13,91,50,No,8
PERF0002636,EMP01318,2025-H2,4,4.37,71,21,Yes,0
PERF0002637,EMP01319,2025-H1,2,3.5,68,40,Yes,15
